disk_ID,vm_cpu,vm_memory,history_bandwidth_cpu_memory,avg_bandwidth,appid,create_time,finish_time,description,business_type
c218fa6b-b28d-42c8-9cbb-5f9154ff57aa,8.0,16.0,,6874.554563492064,1305683320.0,2023-01-06 11:30:24,2023-05-22 02:23:32,qwmh_默认项目_未命名4_系统盘,generic-unknown
6d23ed14-a7e8-4e3b-ade2-72562e43be54,4.0,8.0,7339.381448412699,9568.002976190475,1305683320.0,2023-01-07 16:50:16,2023-05-22 02:23:32,prod-qwmh-bj7-public22_系统盘_默认项目,office-system
0e7e2156-84e6-4c0a-aa3d-b2e8047b4273,8.0,16.0,3082.7921626984125,6635.140873015873,1305683320.0,2023-01-10 14:35:38,2023-05-22 02:23:32,qwsc_默认项目_未命名12_系统盘,generic-unknown
a71b077e-4cdd-4f31-a51d-0ad60fcaecf6,4.0,8.0,,6736.869047619048,1306060218.0,2022-02-18 13:34:05,2023-05-22 02:23:32,all_tc-bj-jztb-train-admin-platform01_系统盘,logistics-mobility
178e9f98-5a9a-483c-8f1a-d36b4ad86e00,16.0,64.0,461565.56845238095,6071.67757936508,1306128425.0,2023-01-03 17:27:30,2023-05-22 02:23:32,默认项目_cfs-4b79a186e-oss16_系统盘,infra-cloud-function
8a285594-3445-42b3-acdc-8529746d428d,4.0,8.0,595.1433531746031,6551.025297619048,1306245577.0,2023-04-03 14:25:02,2023-05-22 02:23:32,dzyz-game-11-1120_系统盘_闫磊,game-service
2d9a207c-9a8e-4b70-8463-b2805f0fbe96,32.0,256.0,,5088.598214285715,1306372278.0,2023-04-10 17:07:08,2023-05-22 02:23:32,r1_rom-tencent-cn-prod-z010_系统盘,generic-unknown
cab03847-f490-4076-9ad2-4f05a9c6bbd5,32.0,128.0,300304.4489087302,7110.739583333333,1306458289.0,2023-02-13 14:17:52,2023-05-22 02:23:32,"emr-core6_系统盘_emr-core,emr-Core_emr-8vv0ipk_默认项目_emr-Core_emr-8vv0ipk6",compute-simulation
36343ea5-373f-4123-a3c7-d923ecd25654,8.0,16.0,,10070.090277777776,1306829647.0,2023-04-14 09:12:09,2023-05-22 02:23:32,asg-j1bwv5ar_as-tke-np-h44vge294_系统盘,infra-node
c9fd668b-6d1c-4ce2-9e83-360d57285a07,16.0,64.0,127349.63740079364,7496.4047619047615,1308798810.0,2023-02-27 12:10:45,2023-05-22 02:23:32,asg-c4ib4i7p_as-tke-np-pgcp33rt_数据盘_1,generic-autoscaling
6e2693a0-33a6-4b9b-841f-6434449a1fe8,2.0,4.0,,9562.879464285714,1308945662.0,2022-12-16 09:47:17,2023-05-22 02:23:32,tins-xnmbbwrr_系统盘_100005250331,generic-unknown
37dd0fca-d64c-4d42-a7aa-dbfc7769dcb5,8.0,32.0,,8085.866567460317,1311269001.0,2022-12-18 14:41:12,2023-05-22 02:23:32,vm-bj-devicecloud-az7-broker-gray2_系统盘_默认项目_vm-bj-devicecloud-az7-broker-gray-10.110.70.12,iot-saas-platform
cad4bb67-72c9-4de9-b851-cafd0c6eceae,4.0,8.0,,12396.053075396823,1311269001.0,2022-12-20 18:13:17,2023-05-22 02:23:32,默认项目_AppMarketService_6a470ab1696c4390b8863542c93ee_未命名_系统盘,iot-saas-platform
2c225635-6be3-4359-aafa-24c7277255ed,16.0,32.0,475893.4022817461,9372.142857142857,1311269001.0,2023-01-04 12:20:17,2023-05-22 02:23:32,vm-bj-datacollector-az7-datacollector-109-149-35_系统盘_vm-bj-datacollector-az7-datacollector-109-149-36_默认项目,data-collection-delivery
57d0b14e-33f8-44f1-92b6-7edda8cf3754,16.0,32.0,9372.142857142857,9488.870535714286,1311269001.0,2023-01-04 12:20:18,2023-05-22 02:23:32,vm-bj-datacollector-az7-datacollector-109-149-36_系统盘_默认项目_vm-bj-datacollector-az7-datacollector-109-149-44,data-collection-delivery
87fda6d1-5e1f-4242-9b77-59659fc3ac7e,16.0,32.0,4809.689484126984,8413.10267857143,1311269001.0,2023-01-09 15:47:22,2023-05-22 02:23:32,tx-k8s-bj-developer-node-az71_数据盘_2_默认项目,infra-node
2f7104f0-fd98-463b-9b57-521c15804cb8,8.0,16.0,52817.53273809524,10848.681547619048,1311269001.0,2023-01-16 23:27:06,2023-05-22 02:23:32,vm-bj-datacollector-az7-agw-111-168-21_系统盘_默认项目,data-collection-delivery
0291aeaf-3647-4770-b2e7-869a0db4c7b8,16.0,32.0,472365.0783730159,8865.469246031746,1311269001.0,2023-03-17 17:35:02,2023-05-22 02:23:32,默认项目_vm-bj-datacollector-az7-datacollector-109-149-3_系统盘,data-collection-delivery
c30456db-816a-416c-bc8f-2a8336ef066c,16.0,32.0,8865.469246031746,8829.864087301587,1311269001.0,2023-03-17 17:35:12,2023-05-22 02:23:32,vm-bj-datacollector-az7-datacollector-109-149-13_系统盘_默认项目,data-collection-delivery
3ea40e4f-6d60-468b-9dee-2ce54a0c2525,8.0,32.0,8085.866567460317,4958.354166666667,1311269001.0,2023-04-10 14:50:05,2023-06-10 14:50:29,未命名_数据盘_1_默认项目_node-bj-honorboard-az7-10.110.186.13,infra-node
2ebdd6d0-c2fb-4c4c-b766-bdabf8dfaf44,16.0,32.0,75256.30505952382,8085.875992063492,1311269001.0,2023-04-10 14:50:25,2023-05-22 02:23:32,默认项目_node-bj-honorboard-az6-10.110.186.19_未命名_系统盘,generic-unknown
82b6b732-2c56-464a-b8f9-48d34fdca389,16.0,32.0,8085.875992063492,8504.045634920634,1311269001.0,2023-04-10 14:50:37,2023-05-22 02:23:32,node-bj-honorboard-az6-10.110.186.37_默认项目_未命名_系统盘,game-service
43c22816-20ae-4de2-a254-6fab03dc7935,4.0,8.0,1034.3794642857142,6980.629464285715,1311269001.0,2023-04-18 11:29:25,2023-05-22 02:23:32,as-tke-np-a8auwjej2_系统盘_asg-77lj5k6p_tx-bj-ecis-109-157-22,infra-node
86aa508a-7aef-4735-a5b8-f1d00bdd2c10,32.0,128.0,,11848.544642857143,1315100145.0,2023-03-01 11:49:23,2023-05-22 02:23:32,emr-master-first_系统盘_默认项目,compute-simulation
d9ce68cd-885d-4299-8cc8-a3ab010d361a,32.0,128.0,11848.544642857143,10086.669642857143,1315100145.0,2023-03-01 11:49:25,2023-05-22 02:23:32,默认项目_emr-core3_系统盘,compute-simulation
bf6363ed-7d42-4ef2-8de3-7802915487c2,32.0,128.0,10086.669642857143,10133.421626984127,1315100145.0,2023-04-03 13:45:54,2023-05-22 02:23:32,emr-core6_系统盘_emr-Core_emr-co8yewbm_默认项目,compute-simulation
b7ca2401-5b7a-4c6a-a83f-326d89270982,32.0,128.0,10133.421626984127,10053.50248015873,1315100145.0,2023-04-03 13:45:55,2023-05-22 02:23:32,emr-Core_emr-co8yewbm_默认项目_emr-core7_系统盘,infra-node
57abbe7b-acd6-42a7-8ab9-a2629fff7332,4.0,8.0,,5986.422619047619,1317764218.0,2023-04-14 22:21:04,2024-04-14 22:21:05,17216._未命名_3_默认项目_172.21.16.16,generic-unknown
c1c6b353-3638-4d41-b1cf-024c05aa46b7,84.0,320.0,107577.70089285714,9288.76984126984,1251021019.0,2023-04-21 00:42:38,2023-05-22 02:24:56,默认项目_tx-bj-hulk-k8s-node3254_数据盘,infra-node
abdcae75-cc02-4b61-9142-d63a976f25f8,84.0,320.0,9288.76984126984,5727.118551587301,1251021019.0,2023-04-21 00:42:39,2023-05-22 02:24:56,tx-bj-hulk-k8s-node3252_数据盘_默认项目,infra-node
a7ec950e-0fce-4b57-9192-fe2001d75c6a,8.0,16.0,,7722.603174603175,1251125656.0,2022-01-04 14:19:49,2023-05-22 02:24:56,系统运维部_WEB应用-共享nginx_共享nginx1_WEB应用-共享nginx_共享nginx_DATA_DISK_1,infra-node
3c39ed87-2119-4360-8faa-f80c883b62dc,4.0,8.0,,7403.193948412699,1251125656.0,2023-03-28 10:38:29,2023-05-22 02:24:56,"17173-公共_17173-大陆手游发行_支付网关-U7pay-callback,17173-大陆手游发行_联运平台-Hunter-api_17173-大陆手游发行_支付网关-U7pay-callback3_系统盘",finance-payment
ce0091ce-c213-4231-bb02-4e727877d0b0,20.0,80.0,,5331.150793650793,1251316161.0,2022-09-20 17:34:35,2023-05-22 02:24:57,[业务公用集群][北京集群]_未命名_数据盘_1_腾讯云闲置复用平台_1364,generic-unknown
faf3a216-b853-4ac3-86b6-984f019ea3c8,8.0,16.0,,7040.325396825397,1251329614.0,2021-09-24 16:55:31,2023-05-22 02:24:57,Server_p5-lr-ycj-web05_系统盘,corp-website-portal
cf197df5-6257-4094-ab19-6b8441a34aec,16.0,64.0,,6381.864087301588,1251329614.0,2022-04-02 11:36:04,2023-05-22 02:24:57,emr-Routeremr-rd7hedd_SC305_tkcnbds_泰康在线大数据系统_emr-Router.1_emr-rd7hedd9_emr-router_DATA_DISK_1,compute-simulation
9f79d924-99f2-4c21-b43a-aaccba330edf,2.0,4.0,,6758.347222222223,1251662784.0,2021-05-20 14:03:45,2023-05-22 02:24:56,默认项目_百合php测外1_系统盘,dev-test-env
896a8266-3abb-486e-bf93-b4fc515cd048,48.0,96.0,,9662.639880952382,1251671073.0,2023-04-05 02:13:29,2023-05-22 02:24:56,vide-ae-01.bj-video.sm_系统盘_video-ae-01.bj-video.sm_视频_video-aebj-video.sm,media-video-streaming
d9c5a601-9dce-40aa-9f93-3669c374027b,8.0,16.0,,9945.683035714286,1252161091.0,2022-04-13 21:54:15,2023-05-22 02:24:57,asg-b4yn6xo5_培优-测试集群-ingress2_as-tke-np-bviq8mmt_系统盘,dev-test-env
4613543f-6fe0-45b5-8283-0259f259e703,2.0,8.0,,6613.140873015873,1252161091.0,2022-05-13 10:40:21,2023-05-22 02:24:56,pysy-tst-xeszx-zxkt-主站_pysy-tst-xeszx-zxkt-课堂_数据盘_1,dev-test-env
f29a6ccc-923a-4ff5-852b-590b5ca8992d,16.0,64.0,,13325.27976190476,1252571540.0,2022-12-07 16:48:28,2023-05-22 02:24:57,as-tke-np-cbsccpa1_系统盘_asg-15w515pv,infra-node
6c153ab8-cafb-4a0d-b9af-7cf294c8ba5f,16.0,64.0,13325.27976190476,10555.190476190475,1252571540.0,2023-03-31 18:44:55,2023-05-22 02:24:56,as-tke-np-6wwrb6k51_数据盘_1_asg-76uw68hd,infra-node
c8eee0bc-f7cc-4a96-aa2a-b658ffbac1fa,4.0,8.0,,5836.337301587301,1253431691.0,2022-12-01 13:56:23,2023-05-22 02:24:56,默认项目_d-qcbj7-bigdata-03_系统盘,infra-node
f5a36aa4-15d2-40ee-bd18-fb3ea690fba9,4.0,8.0,5836.337301587301,12656.157242063491,1253431691.0,2022-12-13 19:00:53,2023-05-22 02:24:57,s-qcbj7-tc-tke-nginx-7e072d4d-08_系统盘_默认项目,infra-node
34aaf155-2792-4c7e-b793-a13f22c78907,16.0,64.0,15646.813492063491,8611.184523809523,1253431691.0,2023-03-28 15:15:16,2023-05-22 02:24:56,p-qcbj7-pe-data-task-23_系统盘_默认项目,compute-simulation
187694d8-5333-4d5f-b01f-b9b381d9edc8,4.0,16.0,2734.612103174604,6540.108630952381,1253431691.0,2023-04-13 17:44:54,2023-05-22 02:24:56,tke_cls-pceqomov_worker4_系统盘_默认项目,infra-node
120c36d8-fbe9-486d-a0e5-b841612ccd99,8.0,32.0,,6048.64632936508,1253431691.0,2023-04-27 13:43:11,2023-05-27 13:43:26,as-tke-np-lja23axp_系统盘_asg-4860xt93,infra-node
530614e5-7ac3-4988-8ace-0e4f0b49160c,32.0,64.0,,11059.74503968254,1254075445.0,2023-03-06 13:43:36,2023-05-22 12:12:59,造梦4手游_tcen_bj7_x_zm4sy_g4_数据盘_2,game-service
10bab1b2-8528-4bf1-ab7e-bd6016953a90,8.0,16.0,,8340.180555555555,1254236265.0,2022-07-18 11:59:43,2023-05-22 02:24:56,ins-aqzyh85h_默认项目_安全风控-wanghong0681,finance-payment
6a762ac2-5516-4173-984b-57995a447da6,64.0,256.0,,8646.70634920635,1254375538.0,2022-12-14 13:38:53,2023-05-22 02:24:56,[系统盘]tld010082001251_新C云平台_周全_系统盘_1286-新C云平台,generic-unknown
91abe113-3028-48b0-bbef-cf3f9ee24ed0,32.0,128.0,,7830.212797619048,1255607631.0,2021-07-06 09:38:04,2023-05-22 02:24:56,新业务线上环境资源(b3id:10925)_未命名_数据盘_1_视频事业部(b1id:10),media-video-streaming
df300491-a8e1-45f3-be88-a3ae20430399,16.0,32.0,1449927.5337301588,9857.295138888889,1255613487.0,2022-06-07 15:36:46,2023-05-22 02:24:57,ckafka-gnan4bzj-cbs_默认项目_Ckafka_ins-ij5myxgh_1394268025_4,infra-message-queue
f9488814-ffdf-471c-b945-cf80a88e8ee6,16.0,32.0,9857.295138888889,8863.805555555555,1255613487.0,2022-06-07 15:36:48,2023-05-22 02:24:57,ckafka-gnan4bzj-cbs_默认项目_Ckafka_ins-knmmdgpv_1633525762_3,infra-message-queue
98fe6c0e-04c2-45b0-8911-c9125c222616,2.0,8.0,1273.5391865079366,10689.107638888889,1255613487.0,2023-02-17 18:17:36,2023-05-22 02:24:56,"长城新能源监控平台-PRE2_Ckafka_ins-rjlccpdb_456901863_0_默认项目_Ckafka_ins-rjlccpdb,长城新能源监控平台-PRE",infra-message-queue
6e66e090-55c5-4d65-a721-68a03d040ce7,2.0,8.0,10689.107638888889,7374.411706349207,1255613487.0,2023-02-28 20:50:46,2023-05-22 02:24:56,"kafka-bj-marketing-01_默认项目_Ckafka_ins-qkrr2rbf,kafka-bj-marketing_Ckafka_ins-qkrr2rbf_287891426_1",infra-message-queue
2ec059aa-050d-49c3-8c34-d08b523c0ea0,16.0,32.0,,7347.464285714285,1256532032.0,2022-10-24 09:51:06,2023-05-22 12:12:59,未命名_系统盘_leads_scoring_02_默认项目,office-system
124225ff-4db3-4c0b-9570-c36f01ac5b7e,8.0,32.0,,5718.296130952381,1258344699.0,2021-09-02 11:15:13,2023-05-22 02:24:56,未命名_数据盘_1_数据库产品中心_1022_[CRS][现网运营_CRS]_未命名1,infra-database
3218c733-c035-4cf6-8bc3-23ed14d9cd9a,16.0,64.0,2656936.9196428573,11166.662202380952,1258344699.0,2023-03-30 16:28:41,2023-05-22 02:24:56,CBS产品中心_1198_cfs-4ucz4ye7p-oss8_系统盘,infra-node
e961bff7-f206-43ed-aa1e-a78c04338f06,16.0,64.0,11166.662202380952,11034.437003968254,1258344699.0,2023-03-30 16:28:59,2023-05-22 02:24:57,CBS产品中心_1198_cfs-4ucz4ye7p-oss27_系统盘,dev-test-env
4cc61fce-8fe9-4ead-8c3b-7c91f8a6e6a8,16.0,64.0,11034.437003968254,9337.245535714286,1258344699.0,2023-04-05 15:23:26,2023-05-22 02:24:56,CBS产品中心_1198_[待部署_data][其他]_未命名_系统盘,generic-unknown
599d8ba0-32cc-403e-8395-816867b3d2db,16.0,64.0,9337.245535714286,6108.600198412699,1258344699.0,2023-04-05 15:23:27,2023-05-22 02:24:56,CBS产品中心_1198_[待部署_data][其他]_未命名_系统盘,generic-unknown
d8a911b4-63b4-425c-b0ce-dfa6875d9154,16.0,64.0,6108.600198412699,8921.408234126984,1258344699.0,2023-04-05 15:23:27,2023-05-22 02:24:57,CBS产品中心_1198_[待部署_data][其他]_未命名_系统盘,generic-unknown
bb88d54b-aa44-4b47-bcf0-5111a6747637,8.0,16.0,,6003.161706349207,1258960627.0,2022-12-02 13:29:15,2023-05-22 02:24:56,NLU-AI-话题-SIT2_系统盘_默认项目,ai-machine-learning
ca9c334c-75ed-4538-b4b0-b52d95719d05,4.0,8.0,,7823.747023809524,1258989949.0,2022-12-19 17:02:29,2023-05-22 02:24:56,腾讯数据转发-项目部_prod-tunnel-2_系统盘,data-collection-delivery
9e6e8db6-6f56-4472-b5d3-9fa70b6059b9,2.0,4.0,,4955.936507936508,1258989949.0,2023-02-08 11:24:31,2023-05-22 02:24:56,emr-Common_emr-lpc87o18_prod-sdfemr-平台研发_emr-common2_数据盘_1,compute-simulation
57c3a744-8adb-4a39-bbfd-58c23a43da14,8.0,16.0,,7124.86507936508,1259470100.0,2023-01-10 16:45:14,2024-01-10 16:45:24,正式环境_视觉媒资系统正式BJ07-Server01_系统盘,media-video-streaming
f761c991-fa2f-4fb9-9db2-a43f5500fba2,4.0,8.0,,8324.059027777777,1300196397.0,2022-07-22 11:32:08,2023-05-22 02:24:57,lzinq-prod-applog_4_INVT_app053-saasremote-prod-bj4,infra-logging-monitoring
b7572b28-50fd-4961-9fcb-355e636f711c,4.0,16.0,,6707.110615079365,1300880399.0,2022-12-13 10:54:22,2023-05-22 02:24:56,vpc_prod_gmcf-RocketMQ-v7rongtong.prod_gmcf-RocketMQ-v7-3.rongtong.prod_系统盘,infra-message-queue
01eab2e2-220e-4a5d-8b07-af1f52c3fe10,4.0,8.0,,7090.622023809524,1300880399.0,2022-12-29 17:22:10,2023-05-22 02:24:56,vpc_prod_BigDATA-redline-jcyq-v01.bigdata.prod_系统盘_BigDATA-redline-jcyq-v02.bigdata.prod,data-collection-delivery
1d7dfd97-727b-41f3-b941-47554baf3202,4.0,8.0,59784.50148809524,7019.673611111111,1300880399.0,2023-02-06 15:41:50,2023-05-22 02:24:56,SMS-SMSProd-es02.united.prod_系统盘_vpc_prod,iot-saas-platform
ff403b65-51fe-4fb1-901b-07ccf083420b,16.0,64.0,,9992.068948412698,1300880399.0,2023-02-20 09:18:31,2023-05-22 02:24:57,BigDATA-tke-worker14.k8sbigdata.prod_系统盘_vpc_prod,infra-node
04f16e15-3fcd-4146-b03b-85d2bd476b42,2.0,4.0,1391.8308531746031,5784.301587301588,1301026175.0,2023-01-11 10:39:13,2023-05-22 02:24:56,beijingruidachengtai_系统盘_客户Windows跳板机,infra-jumpbox
adbdec96-22bf-4054-9931-1100bec70a74,32.0,128.0,,10661.261904761905,1301181550.0,2023-04-28 10:58:48,2023-05-28 10:59:02,emr-Task.39968_emr-gmz8tdmv_emr-Task-emr-gmz8tdmv_默认项目_emr-task6_系统盘,ai-machine-learning
a3d3b1dc-fcf0-4ca5-a2c8-b7309e517dc2,32.0,256.0,312.0044642857143,6624.363095238095,1301181550.0,2023-05-05 00:22:35,2023-06-05 00:22:53,asg-31zp6kj7_as-tke-np-1h4lxp1x4_系统盘,infra-node
010e90ee-8529-4cbd-ba76-410abd282df1,2.0,4.0,2373.90376984127,12979.679563492064,1301555531.0,2022-03-25 15:22:16,2023-05-22 02:24:56,lh-1308501964-lhins-j894xz3i_默认项目_lh-1308501964-20220325567013457759361_lh-cbs,infra-node
44acefa5-c3ce-4cc5-a4de-613fd0772b97,2.0,4.0,12.907738095238097,5829.283234126984,1301555531.0,2022-11-02 21:28:20,2023-05-22 02:24:56,lh-1252179938-20221102996022564377971_默认项目_lh-1252179938-lhins-hfnyciao_lh-cbs,generic-unknown
a8629274-3625-4327-871d-521aeefac787,8.0,16.0,,12686.869047619048,1301555531.0,2022-11-10 17:38:12,2023-05-22 02:24:56,默认项目_lh-1308803110-lhins-oher1bk6_lh-1308803110-20221110524022899464271_lh-cbs,generic-unknown
72eb1d05-8850-48a7-a1c0-3b7294a4ab7e,16.0,64.0,,7357.700892857143,1304271637.0,2022-12-13 11:22:06,2023-03-11 02:05:33,tke-node3-test-app.k1wxlkwv.2_系统盘_asg-imju6afp,infra-node
265a722d-5952-4687-8b5a-2bd77dc7684c,40.0,160.0,,5883.739583333333,1304457872.0,2022-03-07 11:43:54,2023-05-22 02:24:56,hsr_disk1_HSR-01_高铁项目,logistics-mobility
6d54bf3b-2e00-4fbe-bcde-0f8582caa952,16.0,64.0,,7542.321924603175,1305249860.0,2023-02-21 19:47:09,2023-05-22 02:24:56,tke-node04-test-ajnq-qq-bj.bd0ue5rp.0_系统盘_asg-g69njwvp,dev-test-env
362dd1df-bc47-4848-8f3d-979042c18a71,4.0,16.0,,10228.85367063492,1305504398.0,2023-01-29 16:11:53,2023-05-22 02:24:56,vm-cdwch-ry7owmjw_系统盘,infra-database
c6f2599c-afa8-4d74-9c1b-9f1820eefc88,4.0,16.0,10228.85367063492,8411.479166666666,1305504398.0,2023-02-20 12:24:16,2023-05-22 02:24:56,vm-cdwch-r9534hvn_系统盘,infra-database
f8898fcd-ce65-4573-bfc9-2b40c349e297,4.0,16.0,8411.479166666666,8220.707341269841,1305504398.0,2023-02-20 12:24:22,2023-05-22 02:24:57,vm-cdwch-r9534hvn_系统盘,infra-database
322e55dd-3497-4824-8e12-69a0d163b3f1,4.0,16.0,8220.707341269841,8181.913690476191,1305504398.0,2023-02-23 14:16:52,2023-05-22 02:24:56,vm-cdwch-sn3qxgb8_系统盘,infra-database
1e58ec3d-68df-4da8-9012-375f2cec7673,4.0,16.0,8181.913690476191,8242.187996031746,1305504398.0,2023-02-23 14:16:59,2023-05-22 02:24:56,vm-cdwch-sn3qxgb8_系统盘,infra-database
42b004c8-480d-4cf0-85b9-a26e5dff3616,4.0,16.0,8242.187996031746,8354.531746031746,1305504398.0,2023-02-23 14:17:05,2023-05-22 02:24:56,vm-cdwch-sn3qxgb8_系统盘,infra-database
b0050d5f-516a-4c06-88ef-c69076ef3826,4.0,16.0,8354.531746031746,8275.032738095239,1305504398.0,2023-02-24 10:41:00,2023-05-22 02:24:56,vm-cdwch-cz4pjhx3_系统盘,infra-database
6309b61a-4daf-4991-b8a1-9acb6124ac7f,4.0,16.0,8275.032738095239,6898.152777777777,1305504398.0,2023-04-30 23:26:33,2023-05-31 23:26:45,vm-cdwch-dkb3f4zj_系统盘,infra-database
3238b24b-0b42-4e2e-95b2-6f18a62b49a8,8.0,16.0,,6549.199900793651,1305527481.0,2022-04-08 16:26:33,2023-05-22 12:12:59,p5-tkpscsp-hcpdp-web06_系统盘_Server,corp-website-portal
83dd6c4f-fdbc-4796-8aac-76c981b9e9db,4.0,8.0,,10641.933035714286,1305683320.0,2022-12-28 09:29:09,2023-05-22 02:24:56,未命名37_系统盘_prod-qwmh-bj7-product-oss-service-01_默认项目,infra-node
5e1590e4-2a45-414e-80d6-2b011f92236c,4.0,8.0,10641.933035714286,7459.514384920635,1305683320.0,2022-12-29 15:14:50,2023-05-22 02:24:56,desg6_系统盘_默认项目_prod-xmh-bj7-designcloud-static-control-center-01,iot-saas-platform
86b92c52-2fbb-498c-acee-9dbdafeec05c,8.0,16.0,,6496.887896825397,1305683320.0,2023-01-06 11:30:21,2023-05-22 02:24:56,qwmh_默认项目_未命名3_系统盘,generic-unknown
59fdc5c1-1c09-4b14-9051-cd4e1e91f707,16.0,64.0,2018820.769345238,10685.082837301588,1306128425.0,2022-12-26 18:12:28,2023-05-22 02:24:56,默认项目_cfs-46aaa9ba9-mds1_系统盘,infra-node
e66b2f01-24e9-4048-86c8-9ca2ac2a9dc7,32.0,64.0,,9886.290674603177,1306197496.0,2023-03-15 10:14:40,2023-05-22 02:24:57,as-tke-np-o8n147kj_系统盘_asg-a1y9jhg9,infra-node
5549e426-48a7-480d-aa7b-d677ef10d447,4.0,32.0,85723.49107142857,5771.862103174603,1306245577.0,2022-12-05 13:13:10,2023-05-22 02:24:56,臧泽_dzyz-db-master-2003_系统盘,infra-database
0d2ee5df-1669-46e6-a437-a4de4ab93f6b,8.0,16.0,79172.13640873016,5722.141369047619,1306245577.0,2023-04-14 14:41:38,2023-05-22 02:24:56,无神之界_国内_中心服数据库_主库_002_未命名1_系统盘_张伟,infra-database
e4a07e96-a3e0-4be7-aafc-e7e979a68d0c,32.0,256.0,,5172.136904761905,1306372278.0,2023-04-10 17:07:13,2023-05-22 02:24:57,rom-tencent-cn-prod-z015_系统盘_r1,generic-unknown
31871914-685b-4131-b346-a6fa434d93f6,16.0,128.0,,13120.919642857143,1306881765.0,2022-05-23 16:25:17,2023-05-22 02:24:56,tke_cls-5xpescgr_worker_DATA_DISK_2_tke_cls-5xpescgr_worker1_k8s-node节点,infra-node
8a0077c7-d26c-4bfb-8cb0-ae92d45aeb47,8.0,32.0,,7253.937996031746,1308015786.0,2023-05-06 20:25:44,2023-05-22 02:24:56,as-tke-np-2naxi257_系统盘_asg-n3e04qsf,infra-node
54f9fd25-457b-4ed3-a09f-fa3d7089d68e,2.0,4.0,,13065.945436507936,1309124649.0,2022-07-04 16:34:20,2023-05-22 02:24:56,asg-co06qoy9_BJ7-P-SKP-ECS-OWNERGW-05_BJ7-P-SKP-ECS-OWNERGW-0{R:5}_数据盘_1,generic-autoscaling
fd333c80-72c7-45c4-8fa4-b8c75e19f919,4.0,8.0,,6953.190476190476,1311269001.0,2022-12-12 18:55:34,2023-05-22 02:24:57,默认项目_vm-bj-healthresearch-az71_系统盘_vm-bj-healthresearch-az7-10.110.66.13,gov-public-service
96f0dce8-bcc5-4292-a309-d911f93111d8,2.0,4.0,,8507.493055555555,1311269001.0,2022-12-18 14:25:48,2023-05-22 02:24:56,vm-bj-devicecloud-az7-bms-gray1_数据盘_1_默认项目_vm-bj-devicecloud-az7-bms-gray-10.110.70.4,iot-saas-platform
a5c0e450-9e1a-46f1-aece-2ecc6f9925a2,8.0,32.0,132341.61904761905,8150.737103174603,1311269001.0,2022-12-18 14:41:11,2023-05-22 02:24:56,vm-bj-devicecloud-az7-broker-gray1_系统盘_默认项目_vm-bj-devicecloud-az7-broker-gray-10.110.70.13,iot-saas-platform
9db28434-f267-47ff-ba9b-da693f7f4364,8.0,16.0,,10767.16765873016,1311269001.0,2022-12-28 15:24:59,2023-05-22 02:24:56,vm-bj-datacollector-az7-agw-111-168-42_默认项目_vm-bj-datacollector-az7-agw-111-168-3_系统盘,data-collection-delivery
49fea8eb-6a61-48dd-bdb2-fcce49b081fd,8.0,16.0,10767.16765873016,11092.429067460318,1311269001.0,2022-12-28 15:25:01,2023-05-22 02:24:56,默认项目_vm-bj-datacollector-az7-agw-111-168-8_系统盘_vm-bj-datacollector-az7-agw-111-168-37,data-collection-delivery
6f34bb02-f933-4e45-baca-e65567045dba,8.0,16.0,11092.429067460318,10868.214781746032,1311269001.0,2022-12-28 15:25:06,2023-05-22 02:24:56,vm-bj-datacollector-az7-agw-111-168-39_默认项目_vm-bj-datacollector-az7-agw-111-168-10_系统盘,data-collection-delivery
d3ece45b-d712-489f-9985-198522313c6c,8.0,32.0,8150.737103174603,10225.434027777776,1311269001.0,2023-01-03 16:21:27,2023-05-22 02:24:57,"RiskManagement_b538916ecb2b444884c70ea80df693f,tx-k8s-bj-rms-gray-node-az_tx-k8s-bj-rms-gray-node-az7-109-157-11_未命名_系统盘_默认项目",infra-node
515aeb84-13fe-4142-bcd5-e26da9b6d64e,16.0,32.0,471729.029265873,9201.599206349209,1311269001.0,2023-01-04 12:20:06,2023-05-22 02:24:56,vm-bj-datacollector-az7-datacollector-109-149-49_默认项目_vm-bj-datacollector-az7-datacollector-109-149-22_系统盘,data-collection-delivery
154c5b36-0669-490d-8dc2-ca5b1075e0cd,16.0,32.0,9201.599206349209,9712.386904761905,1311269001.0,2023-01-04 12:20:08,2023-05-22 02:24:56,vm-bj-datacollector-az7-datacollector-109-149-23_系统盘_vm-bj-datacollector-az7-datacollector-109-149-38_默认项目,data-collection-delivery
20767d5a-7c30-4761-a028-0f6885f8cf30,8.0,16.0,10868.214781746032,11212.013392857143,1311269001.0,2023-01-16 23:26:51,2023-05-22 02:24:56,默认项目_vm-bj-datacollector-az7-agw-111-168-3_系统盘,data-collection-delivery
af384f7c-b233-410e-9d79-64661cffb4cb,8.0,16.0,11212.013392857143,7091.356646825397,1311269001.0,2023-03-15 10:23:46,2023-05-22 02:24:56,未命名_系统盘_默认项目_RU-CN_PushService_a22d0a903d4e444eb6c14a7488c756b,generic-unknown
8d17b47c-848e-4026-823e-22dae7e41103,8.0,32.0,,5076.760416666667,1312026419.0,2022-06-23 10:17:17,2023-06-23 10:17:18,tx-yb-pet-server_默认项目_未命名_1,generic-unknown
