,disk_ID,vm_name,vm_cpu,vm_memory,vm_type,disk_if_VIP,ins_type,project_name,buss_name,disk_name,disk_capacity,disk_type,volume_type,avg_bandwidth,bandwidth_mul,bandwidth_zero_ratio,burst_label,peak_bandwidth,timestamp_num,cluster_index,business_type,description,recent_history_bandwidth_memory,recent_history_bandwidth_cpu,recent_history_bandwidth_app,recent_history_bandwidth_cpu_memory,cluster_label
23166,68cdee0d-6e88-42bd-9fa2-04f09951c2b5,lh-1300658907-lhins-1ob7dj4w,2.0,8.0,S5,0,CVM,默认项目,lh-cbs,lh-1300658907-20221030188022387100281,60,1,cbsPremium,7144.338293650793,204.9261862783176,0.0,1,1464062.0,2016.0,605,infra-node,lh-1300658907-lhins-1ob7dj4w_默认项目_lh-1300658907-20221030188022387100281_lh-cbs,0.0238095238095238,0.8283730158730159,49.91517857142857,27.761904761904763,2
18584,f39c69ea-0f40-4cc3-be11-3fa7a3ff0c28,lh-1316565591-lhins-89nzq0sq,4.0,8.0,S5,0,CVM,默认项目,lh-cbs,lh-1316565591-20230115346025886924321,100,1,cbsssd,4080.7123015873017,504.0083318787229,0.1701388888888889,1,2056713.0,2016.0,589,generic-unknown,默认项目_lh-1316565591-lhins-89nzq0sq_lh-1316565591-20230115346025886924321_lh-cbs,,,,,4
10299,27e90d5e-5425-4215-985b-b84b0cb21458,prod_iot_emr_emr-Master.2_emr-ru1dxekm,8.0,32.0,SA3,1,CVM,IOT_PROD_EMR,prod_iot_emr_emr-Masteremr-ru1dxekm,emr-master-second_DATA_DISK_1,500,1,cbsPremium,178.171626984127,128.05630383581018,0.0009920634920634,1,22816.0,2016.0,561,iot-saas-platform,prod_iot_emr_emr-Master.2_emr-ru1dxekm_prod_iot_emr_emr-Masteremr-ru1dxekm_IOT_PROD_EMR_emr-master-second_DATA_DISK_1,10192.86755952381,10192.86755952381,10192.86755952381,10192.86755952381,0
19866,af2c6d2a-2c29-4ee7-85ab-75ee5975fac9,khand16,2.0,4.0,SA2,1,CVM,sa,khand,khand16_系统盘,50,0,cbsPremium,4562.869047619048,112.75800261426994,0.0009920634920634,1,514500.0,2016.0,478,infra-node,sa_khand16_系统盘,5006.321428571428,5006.321428571428,5006.321428571428,5006.321428571428,0
19603,e4b2cdbb-3502-4b4f-89b5-9b971cec604e,k8s-ops-docker-test.btjcbkjf.0,32.0,64.0,SA2,1,CVM,公用-test,k8s-ops-docker-test.btjcbkjf.,k8s-ops-docker-test.btjcbkjf.0_数据盘_1,1000,1,cbsBSSD,5430.805059523809,130.2685315060881,0.0004960317460317,1,707463.0,2016.0,735,infra-node,k8s-ops-docker-test.btjcbkjf.0_数据盘_1_公用-test,,9729.354166666666,17856.216765873014,,2
21896,f93ed5d2-c868-4741-96b0-b24c2e1be597,vm-cdwch-ts2n4cuo,8.0,32.0,SA2,0,CVM,cdwch,vm-cdwch-ts2n4cuo,vm-cdwch-ts2n4cuo_数据盘_5,20,1,cbsHSSD,4793.585813492064,255.329944559472,0.0014880952380952,1,1223946.0,2016.0,567,infra-database,vm-cdwch-ts2n4cuo_数据盘_5,4781.701884920635,4781.701884920635,4781.701884920635,4781.701884920635,2
21661,5557546a-63b9-47cf-b57a-453cc93676cb,KISYUN-TXBJ-UERDP.SpeedUpGroup.G01-64_76,4.0,8.0,C6,1,CVM,newHA,KISYUN-TXBJ-UERDP.SpeedUpGroup.G,KISYUN-TXBJ-UERDP.SpeedUpGroup.G01-64_76_系统盘,60,0,cbsPremium,3598.219742063492,127.34269523440204,0.0024801587301587,1,458207.0,2016.0,532,data-collection-delivery,newHA_KISYUN-TXBJ-UERDP.SpeedUpGroup.G01-64_76_系统盘,,,43223.37946428572,,0
18525,6c7bb2dd-340d-4ff6-a4f5-da5fa4827792,swg-docker-prod-03,32.0,64.0,S5,1,CVM,默认项目,swg-docker-prod,未命名_1,200,1,cbsHSSD,6523.277281746032,134.97479287961983,0.0024801587301587,1,880478.0,2016.0,674,infra-node,默认项目_swg-docker-prod-03_未命名_1,,,,,2
16101,c3b9cc5c-8437-4ac0-8c8d-d3d071cc1ebe,prod-qwmh-bj7-public-search-slink-02,4.0,8.0,SA2,1,CVM,默认项目,prod-qwmh-bj7-public-search-slink,search2_系统盘,80,0,cbsPremium,10061.32242063492,36.956672736915976,0.0009920634920634,1,371833.0,2016.0,547,data-collection-delivery,search2_系统盘_默认项目_prod-qwmh-bj7-public-search-slink-02,,,9139.242063492064,,0
21174,eeae8a50-9357-41fa-b194-47e022b09910,emr-Task.1133_emr-4yjsxm4t,16.0,64.0,SA3,1,CVM,data-emrol-prod,emr-Task-emr-4yjsxm4t,emr-task_DATA_DISK_1,200,1,cbsPremium,1937.9766865079368,560.8349200311956,0.0014880952380952,1,1086885.0,2016.0,576,infra-node,emr-Task-emr-4yjsxm4t_emr-Task.1133_emr-4yjsxm4t_data-emrol-prod_emr-task_DATA_DISK_1,10121.353174603177,13686.25248015873,77002.92708333333,10121.353174603177,2
22067,63fce677-81ca-4d1d-85b3-f3d301a619a3,vm-cdwch-lzav7kyc,4.0,16.0,SA2,0,CVM,cdwch,vm-cdwch-lzav7kyc,vm-cdwch-lzav7kyc_数据盘_7,50,1,cbsHSSD,3312.840277777778,174.0449136252251,0.0014880952380952,1,576583.0,2016.0,511,infra-database,vm-cdwch-lzav7kyc_数据盘_7,119.39285714285714,119.39285714285714,119.39285714285714,119.39285714285714,2
14174,e8c72545-ef36-47e8-9eb6-cf0fa754e9d6,bt7-aknode-484,84.0,256.0,S5,1,CVM,默认项目,bt7-aknode,未命名,100,1,cbsPremium,11269.13640873016,37.05803043403375,0.0,1,417612.0,2016.0,610,infra-node,bt7-aknode-484_默认项目,,,,,0
4433,f15e12f6-c22d-49fd-90ad-c7cdd1d006a1,prod_iot_emr_emr-Master.1_emr-ru1dxekm,8.0,32.0,SA3,1,CVM,IOT_PROD_EMR,prod_iot_emr_emr-Masteremr-ru1dxekm,emr-master-first_DATA_DISK_1,500,1,cbsPremium,1362.076884920635,31.148021429401226,0.0014880952380952,1,42426.0,2016.0,609,iot-saas-platform,prod_iot_emr_emr-Masteremr-ru1dxekm_IOT_PROD_EMR_emr-master-first_DATA_DISK_1_prod_iot_emr_emr-Master.1_emr-ru1dxekm,644.0625,644.0625,644.0625,644.0625,0
7936,fac1cd13-5d52-43de-96ab-502e6bea7dcc,opsbj7-prod-k8s-opsbj7-q01-node00026,16.0,64.0,SA3,1,CVM,有赞管理环境,opsbj7-prod-k8s-opsbj7-q01-node,data_disk_297943,300,1,cbsPremium,719.7380952380952,243.41632207482883,0.0004960317460317,1,175196.0,2016.0,652,infra-node,opsbj7-prod-k8s-opsbj7-q01-node00026_有赞管理环境_data_disk_297943,,,589299.5922619047,,0
17302,b4a0e6b4-1709-459c-a92d-60856072bac3,AI-asr(bux-2.0),16.0,64.0,S5,1,CVM,默认项目,AI-asr(bux0),AI-asr(bux-2.0)_系统盘,300,0,cbsPremium,8661.944444444445,40.5365102780361,0.0,1,351125.0,2016.0,602,ai-machine-learning,AI-asr(bux0)_AI-asr(bux-2.0)_系统盘_默认项目,,,,,0
6828,44064242-be92-4b3c-9fe3-fc806955c9cc,lh-1301664166-lhins-2chgnor0,4.0,8.0,SA2,0,CVM,默认项目,lh-cbs,lh-1301664166-20220901739019621763791,1000,1,cbsPremium,867.2946428571429,277.9389933804832,0.0004960317460317,1,241055.0,2016.0,677,infra-node,lh-1301664166-lhins-2chgnor0_默认项目_lh-1301664166-20220901739019621763791_lh-cbs,,3254.973214285714,3254.973214285714,,0
21954,0869b304-fdef-483b-aa18-4ddb03db5364,BJ7-P-LBS-ECS-MDS-03,2.0,4.0,S5,1,CVM,asg-pf8t6t6f,BJ7-P-LBS-ECS-MDS,as-BJ7-P-LBS-ECS-MDS-1_系统盘,50,0,cbsPremium,12513.88392857143,30.988940141485703,0.0009920634920634,1,387792.0,2016.0,486,generic-autoscaling,BJ7-P-LBS-ECS-MDS-03_as-BJ7-P-LBS-ECS-MDS-1_系统盘_asg-pf8t6t6f,,,,,0
8429,5cab22f1-e1fd-4dbd-a960-2b8caf29f138,office_it_oa2,8.0,32.0,SA2,1,CVM,默认项目,office_it_oa,office_it_oa2_系统盘,50,0,cbsPremium,1593.031746031746,67.52031167485377,0.0004960317460317,1,107562.0,2016.0,546,office-system,默认项目_office_it_oa2_系统盘,4306.2192460317465,5833.581845238095,25637.33134920635,4306.2192460317465,0
23484,11087777-c061-4011-92f1-bc03f9b5b968,vm-cdwch-sn7f4548,4.0,16.0,S5,0,CVM,cdwch,vm-cdwch-sn7f,vm-cdwch-sn7f4548_数据盘_10,20,1,cbsHSSD,2434.309523809524,210.7570935339052,0.0034722222222222,1,513048.0,2016.0,564,infra-database,vm-cdwch-sn7f4548_数据盘_10,2582.6428571428573,2582.6428571428573,2582.6428571428573,2582.6428571428573,0
19376,f71f0fe1-8284-4eed-b2c5-434008e99e91,lh-1308384814-lhins-fgjm0soe,4.0,4.0,SA2,0,CVM,默认项目,lh-cbs,lh-1308384814-20220330634013639566541,1000,1,cbsPremium,1295.8675595238096,218.85492689099848,0.0004960317460317,1,283607.0,2016.0,602,generic-unknown,lh-1308384814-20220330634013639566541_默认项目_lh-cbs_lh-1308384814-lhins-fgjm0soe,17.342757936507937,17.342757936507937,17.342757936507937,17.342757936507937,0
10780,0fa719f7-aa4c-420f-b256-7c5652a06d72,emr-Task.6_emr-7aed880d,32.0,64.0,SA3,1,CVM,bigdata,emr-Task-emr-7aed880d,emr-task6_系统盘,50,0,cbsPremium,8866.932539682539,27.82168454490489,0.0014880952380952,1,246693.0,2016.0,532,infra-node,emr-Task.6_emr-7aed880d_bigdata_emr-Task-emr-7aed880d_emr-task6_系统盘,,,9500.162202380952,,0
19139,dc08639c-59bd-4b60-bd48-4d569c362f3c,lh-1251910083-lhins-d2atettw,4.0,4.0,S5,0,CVM,默认项目,lh-cbs,lh-1251910083-20220315410013045035511,1000,1,cbsPremium,4035.077876984127,28.45149548533772,0.0,1,114804.0,2016.0,609,generic-unknown,默认项目_lh-1251910083-lhins-d2atettw_lh-1251910083-20220315410013045035511_lh-cbs,3006.1651785714284,3006.1651785714284,3006.1651785714284,3006.1651785714284,0
19273,665a4cba-4045-491f-a3e6-cd5014f77fad,opsbj7-prod-k8s-opsbj7-q01-node00024,8.0,32.0,SA3,1,CVM,有赞管理环境,opsbj7-prod-k8s-opsbj7-q01-node,data_disk_295742,100,1,cbsssd,9645.722222222224,66.39191812144703,0.0004960317460317,1,640398.0,2016.0,704,infra-node,opsbj7-prod-k8s-opsbj7-q01-node00024_有赞管理环境_data_disk_295742,45211.87549603175,45211.87549603175,45211.87549603175,45211.87549603175,2
16679,de117e73-9b23-45f0-bc6f-90c8cc0df2d8,united-channel-mysql01.united.prod,8.0,16.0,SA2,1,CVM,vpc_prod,united-channel-mysql01.united.prod,united-channel-mysql01.united.prod_系统盘,50,0,cbsPremium,7349.223214285715,57.08031825520919,0.0009920634920634,1,419496.0,2016.0,486,infra-database,vpc_prod_united-channel-mysql01.united.prod_系统盘,,,,,0
18006,37f01d0c-366a-4d82-b89a-04d3fff9c167,emr-Core_emr-o0vhqjn1,4.0,8.0,SA3,1,CVM,data-emrol-test,emr-Core_emr-o0vhqjn,emr-core3_数据盘_1,100,1,cbsHSSD,857.0049603174604,181.55904248484416,0.0,1,155597.0,2016.0,567,dev-test-env,data-emrol-test_emr-Core_emr-o0vhqjn1_emr-core3_数据盘_1,,,44960.37549603175,,0
18858,39fe1e20-c8a8-4a7e-bbd2-6acd9584213e,未命名49,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名49_系统盘,100,0,cbsPremium,22907.260912698413,27.5499546805336,0.0,1,631094.0,2016.0,653,generic-unknown,默认项目_未命名49_系统盘_PWA,21309.406746031746,21309.406746031746,21309.406746031746,21309.406746031746,2
17069,3c5bfe59-0022-41e4-940c-f36adab1aa6e,qc-infra-bj1-k8s-64c-256g-vm6,64.0,256.0,SA3,1,CVM,asg-bu346ub5,qc-infra-bj1-k8s-64c-256g-vm,qc-infra-bj2-k8s-64c-256g-vm.o3qjswuz.{R:0}_DATA_DISK_1,1000,1,cbsPremium,46378.895833333336,32.38156003965525,0.0014880952380952,1,1501821.0,2016.0,569,infra-node,qc-infra-bj2-k8s-64c-256g-vm.o3qjswuz.{R:0}_DATA_DISK_1_asg-bu346ub5_qc-infra-bj1-k8s-64c-256g-vm6,65589.22371031746,65589.22371031746,65589.22371031746,65589.22371031746,2
9848,c2e17d2d-3c24-439b-8533-8af13292c086,p-qcbj7-pe-data-task-23,16.0,64.0,S6,1,CVM,默认项目,p-qcbj7-pe-data-task,p-qcbj7-pe-data-task-23_数据盘_1,200,1,cbsPremium,884.4543650793651,118.23447780781352,0.0034722222222222,1,104573.0,2016.0,609,data-collection-delivery,p-qcbj7-pe-data-task-23_数据盘_1_默认项目,313.03224206349205,313.03224206349205,313.03224206349205,313.03224206349205,0
10910,56ba5b4c-50a4-48cf-bbf4-9aa957d407fa,vm-cdwch-3w6qxchb,32.0,128.0,S5,0,CVM,cdwch,vm-cdwch-3w6qxchb,vm-cdwch-3w6qxchb_数据盘_5,50,1,cbsHSSD,1237.4925595238096,309.9865102604032,0.0029761904761904,1,383606.0,2016.0,650,infra-database,vm-cdwch-3w6qxchb_数据盘_5,1259.295634920635,1259.295634920635,1259.295634920635,1259.295634920635,0
17946,1d7c8a7d-96a2-442d-868d-f46048c7160c,KISYUN-TXBJ-PRO16.0-DB-NewHA-G04-Slave,16.0,32.0,S6,1,CVM,newHA,KISYUN-TXBJ-PRO16DB-NewHA-G04-Slave,KISYUN-TXBJ-PRO16.0-DB-NewHA-G04-Slave_系统盘,200,0,cbsPremium,11407.559523809525,46.69386110922687,0.0014880952380952,1,532663.0,2016.0,406,infra-database,newHA_KISYUN-TXBJ-PRO16DB-NewHA-G04-Slave_KISYUN-TXBJ-PRO16.0-DB-NewHA-G04-Slave_系统盘,,,,,0
5703,cccc889e-0df0-4963-9692-569e357bda2f,ops-双师-nexus-prd01,4.0,8.0,S6,1,CVM,默认项目,ops-双师-nexus-prd,ops-双师-nexus-prd_数据盘_1(FROM snap-9usp8q38),210,1,cbsHSSD,546.7212301587301,78.69641350402381,0.0014880952380952,1,43025.0,2016.0,458,education-learning,默认项目_ops-双师-nexus-prd_数据盘_1(FROM snap-9usp8q38)_ops-双师-nexus-prd01,9959.45634920635,9959.45634920635,9959.45634920635,9959.45634920635,0
10458,1c8ac371-299f-43f6-b848-c560b0f88bad,vm-cdwch-hlw7zj5p,4.0,16.0,SA2,0,CVM,cdwch,vm-cdwch-hlw7zj5p,vm-cdwch-hlw7zj5p_数据盘_1,300,1,cbsHSSD,352.5416666666667,115.37926958988298,0.0004960317460317,1,40676.0,2016.0,520,infra-database,vm-cdwch-hlw7zj5p_数据盘_1,22793.00248015873,22793.00248015873,2404.437003968254,22793.00248015873,0
20471,155de5ee-94dc-4eaa-9eb3-c3aa09588a30,vm-cdwch-ry7owmjw,4.0,16.0,S5,0,CVM,cdwch,vm-cdwch-ry7owmjw,vm-cdwch-ry7owmjw_数据盘_7,20,1,cbsHSSD,1473.4761904761904,199.1365737000291,0.0014880952380952,1,293423.0,2016.0,564,infra-database,vm-cdwch-ry7owmjw_数据盘_7,1961.553571428572,1961.553571428572,1961.553571428572,1961.553571428572,0
18530,6b6cb9d4-3cb6-41d4-852b-511053b2a1ba,merry28,8.0,32.0,SA2,1,CVM,terraform,merry,merry28_系统盘,50,0,cbsPremium,3205.359623015873,93.31932612246509,0.0004960317460317,1,299122.0,2016.0,547,generic-unknown,merry28_系统盘_terraform,3307.9181547619046,3307.9181547619046,3307.9181547619046,3307.9181547619046,0
1633,114e7e97-6d0e-496f-8d7a-d1706e0cc5a8,s-tke-qgpu-node.f3fd2dbt.2,8.0,32.0,GN7,1,CVM,asg-q6b6xc7l,s-tke-qgpu-node.f3fd2dbt.,s-tke-qgpu-node.f3fd2dbt.2_数据盘_1,100,1,cbsPremium,9.658730158730158,221.0435497124076,0.0014880952380952,1,2135.0,2016.0,560,generic-autoscaling,asg-q6b6xc7l_s-tke-qgpu-node.f3fd2dbt.2_数据盘_1,4156.051091269841,1022.0997023809524,44158.44246031746,4156.051091269841,0
18444,f3e57602-9a11-41ec-8557-2c055d0a7345,res-bj-7-new,2.0,8.0,SA2,0,CVM,默认项目,res-bjnew,res-bj-7-new-data,100,1,cbsPremium,46811.145833333336,44.08742754018251,0.0009920634920634,1,2063783.0,2016.0,578,data-collection-delivery,res-bjnew_默认项目_res-bj-7-new-data,,,,,4
12955,8e603eef-8393-4346-a046-ae8935102a9a,生产-游戏工作室-中台-01,4.0,8.0,S6,1,CVM,游戏工作室,生产-游戏工作室-中台,生产-游戏工作室-中台-01_系统盘,50,0,cbsBSSD,5873.532738095239,47.51671820773881,0.0,1,279091.0,2016.0,511,game-service,生产-游戏工作室-中台-01_系统盘,,,,,0
21898,ef867a6a-5c77-4afa-a4a0-e8ede5bd21b6,未命名27,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名27_系统盘,100,0,cbsPremium,25048.69990079365,32.74696903426953,0.0009920634920634,1,820269.0,2016.0,532,generic-unknown,未命名27_系统盘_默认项目_PWA,23066.53621031746,23066.53621031746,23066.53621031746,23066.53621031746,2
22711,2d527c13-5e87-426b-83d7-b01083ef199e,vm-cdwch-ii4dvyho,8.0,32.0,SA2,0,CVM,cdwch,vm-cdwch-ii4dvyho,vm-cdwch-ii4dvyho_数据盘_1,80,1,cbsHSSD,2521.7872023809523,32.42501981245586,0.0019841269841269,1,81769.0,2016.0,437,infra-database,vm-cdwch-ii4dvyho_数据盘_1,2365.7445436507937,2365.7445436507937,2365.7445436507937,2365.7445436507937,0
21272,9bbae351-f7d2-4239-b014-ecae440a251c,lh-1316960337-lhins-97uyooqo,2.0,2.0,S5,0,CVM,默认项目,lh-cbs,lh-1316960337-20230222527027593888131,40,1,cbsPremium,834.2078373015873,212.164153926564,0.091765873015873,1,176989.0,2016.0,563,generic-unknown,lh-1316960337-lhins-97uyooqo_默认项目_lh-1316960337-20230222527027593888131_lh-cbs,11.307539682539682,11.307539682539682,11.307539682539682,11.307539682539682,0
11775,e4c80d48-17da-40ff-9727-768fe00a73fb,TX-K3-S368,4.0,8.0,S6,1,CVM,默认项目,TX-K3-S,TX-K3-S368_系统盘,100,0,cbsPremium,4118.523809523809,46.0917573333025,0.0004960317460317,1,189830.0,2016.0,606,generic-unknown,TX-K3-S368_系统盘_默认项目,5969.196428571428,5969.196428571428,6019.193948412699,5969.196428571428,0
11211,d6cf8970-83f4-4aa4-9dba-83d59a4b4ca3,p-qcbj7-paas-jenkins-slave-05,2.0,4.0,S6,1,CVM,do-java-deploy-aws-net-01,p-qcbj7-paas-jenkins-slave,tct-p-awsbj-paas-jenkins-slave-05_系统盘,50,0,cbsBSSD,856.6656746031746,29.96618256228294,0.0,1,25671.0,2016.0,697,infra-node,tct-p-awsbj-paas-jenkins-slave-05_系统盘_do-java-deploy-aws-net-01_p-qcbj7-paas-jenkins-slave-05,,6109.224206349207,2268980.53125,,0
11823,3de7e092-766a-42e8-bc93-19733278bcaa,prod-simulation-data.digitforce.com,4.0,8.0,SA3,1,CVM,生产,prod-simulation-data.digitforce.com,prod-simulation-data.digitforce.com_数据盘_1,100,1,cbsPremium,1044.0218253968253,56.36951121939539,0.0004960317460317,1,58851.0,2016.0,577,compute-simulation,prod-simulation-data.digitforce.com_数据盘_1_生产,,,,,0
630,09143924-e792-4bad-b2ef-77c114ea5558,as-tke-np-jva6dboz6,32.0,128.0,SA3,1,CVM,asg-4h06htrn,as-tke-np-jva6dboz,as-tke-np-jva6dboz6_数据盘_1,1000,1,cbsHSSD,5.943948412698413,29.609947425519483,0.0004960317460317,1,176.0,2016.0,686,infra-node,as-tke-np-jva6dboz6_数据盘_1_asg-4h06htrn,,,,,0
19934,02ffdcb5-d6af-4dcd-9f08-6cdd66225266,17173-大陆手游发行_账号系统-Betta-api,4.0,8.0,S5,1,CVM,17173-公共,17173-大陆手游发行_账号系统-Betta-api,17173-大陆手游发行_支付网关-U7pay-callback4_系统盘,50,0,cbsPremium,8120.8546626984125,221.63184476964224,0.0009920634920634,1,1799840.0,2016.0,571,game-service,17173-大陆手游发行_账号系统-Betta-api_17173-大陆手游发行_支付网关-U7pay-callback4_系统盘_17173-公共,6904.922123015873,6904.922123015873,6904.922123015873,6904.922123015873,2
19833,489c0225-f555-4654-b057-a601450b25eb,cfs-4b5fc1e81-oss4,16.0,64.0,S5,0,CVM,默认项目,cfs-4b5fc1e81-oss,cfs-4b5fc1e81-oss4_DATA_DISK_1,1370,1,cbsPremium,11306.644345238095,114.47224839482158,0.0004960317460317,1,1294297.0,2016.0,652,generic-unknown,默认项目_cfs-4b5fc1e81-oss4_DATA_DISK_1,7325.102182539683,7325.102182539683,7325.102182539683,7325.102182539683,2
20633,9b6d6a3b-cb00-47c9-8824-99420a6b7179,txy-bigdata-hadoop-k8s-node.talbrain.100tal.com4,64.0,256.0,SA3,1,CVM,数聚云,txy-bigdata-hadoop-k8s-node.talbrain.100tal.com,txy-bigdata-hadoop-k8s-node.talbrain.100tal.com4_系统盘,500,0,cbsPremium,16033.148313492064,39.67879467968566,0.0004960317460317,1,636176.0,2016.0,727,infra-node,txy-bigdata-hadoop-k8s-node.talbrain.100tal.com4_系统盘_数聚云,27654.125,27654.125,6866.861607142857,27654.125,2
23264,e890a773-bc42-40e6-839c-bff5ea961d0c,prod-k8s-wx-ingress-73.o6hw8ncv.0,4.0,8.0,SA3,1,CVM,asg-hbg2gmxn,prod-k8s-wx-ingresso6hw8ncv.,prod-k8s-wx-ingress-73.o6hw8ncv.{R:0}_DATA_DISK_1,100,1,cbsHSSD,5853.134424603175,505.0763890836877,0.0019841269841269,1,2956280.0,2016.0,538,infra-node,prod-k8s-wx-ingress-73.o6hw8ncv.{R:0}_DATA_DISK_1_prod-k8s-wx-ingresso6hw8ncv._asg-hbg2gmxn_prod-k8s-wx-ingress-73.o6hw8ncv.0,,,,,4
7299,17714dbb-42b8-4f47-812a-83b54f05c99e,lh-1307980949-lhins-cutof54e,4.0,4.0,SA2,0,CVM,默认项目,lh-cbs,lh-1307980949-20220331072013704280971,1000,1,cbsPremium,701.9915674603175,101.959914217981,0.1775793650793651,1,71575.0,2016.0,578,generic-unknown,lh-1307980949-lhins-cutof54e_lh-1307980949-20220331072013704280971_默认项目_lh-cbs,0.0059523809523809,0.0059523809523809,0.0059523809523809,0.0059523809523809,0
23611,5d2a707c-9244-41a1-b3a3-ee931524ca2d,TX-K3-M016-005,8.0,32.0,SA2,1,CVM,默认项目,TX-K3-M,未命名_系统盘,100,0,cbsssd,9021.494047619048,36.94410241150269,0.0004960317460317,1,333291.0,2016.0,656,generic-unknown,默认项目_TX-K3-M016-005_未命名_系统盘,,,,,0
21996,93685bd3-9e4d-468c-a411-5af846215baa,apollo-oms,4.0,8.0,S6,1,CVM,乐友服务器,apollo-oms,jm-apollo-base-jm-pay-wechat4_系统盘,100,0,cbsPremium,8478.502976190477,40.90745748087688,0.0009920634920634,1,346834.0,2016.0,486,ecommerce-retail,jm-apollo-base-jm-pay-wechat4_系统盘_乐友服务器_apollo-oms,7844.008432539683,7844.008432539683,7844.008432539683,7844.008432539683,0
21073,a2151c9e-eb37-46e2-a455-888e562ad4af,lh-1251001677-lhins-ikvdvcfc,2.0,4.0,SA2,0,CVM,默认项目,lh-cbs,lh-1251001677-20220219082011921700401,1000,1,cbsPremium,4059.038194444444,938.0857773675516,0.0,1,3807726.0,2016.0,609,generic-unknown,lh-1251001677-20220219082011921700401_默认项目_lh-cbs_lh-1251001677-lhins-ikvdvcfc,2940.72123015873,721.7390873015873,2940.72123015873,721.7390873015873,4
5121,051cfc6c-48f5-4ff2-b0cc-15ccca16c426,mattermost.internal.moqi.ai,2.0,2.0,SA2,1,CVM,默认项目,mattermost.internal.moqi.ai,mattermost.internal.moqi.ai_数据盘_1,200,1,cbsPremium,750.9191468253969,56.65456817801992,0.0004960317460317,1,42543.0,2016.0,546,office-system,默认项目_mattermost.internal.moqi.ai_数据盘_1,,,57784.812003968254,,0
23075,0a33b934-3c20-46d1-81ab-f6a4f2911d01,521g_WinWeb_PWBJ,4.0,8.0,S6,0,CVM,泡玩,521g_WinWeb_PWBJ,521g_WinWeb_PWBJ_系统盘,50,0,cbsPremium,9434.790674603177,126.92470255047463,0.0004960317460317,1,1197508.0,2016.0,486,game-service,521g_WinWeb_PWBJ_系统盘_泡玩,,,,,2
20134,e0b93c52-0197-4c59-a124-0681ab71e85f,dzyz-game-11-1039,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-11-1039_系统盘,50,0,cbsPremium,6766.8432539682535,119.09999533791196,0.0014880952380952,1,805931.0,2016.0,486,game-service,dzyz-game-11-1039_系统盘_臧泽,6983.689980158731,6983.689980158731,6983.689980158731,6983.689980158731,2
21194,f8a9373e-7633-400c-af44-737878ffa722,m-tc7-cvm-gz01-202202211604348795,16.0,64.0,IT5,1,CVM,g1_bj,m-tc7-cvm-gz,m-tc7-cvm-gz01-202202211604348795_系统盘,50,0,cbsPremium,2331.124007936508,164.1268326770288,0.0009920634920634,1,382600.0,2016.0,476,generic-unknown,g1_bj_m-tc7-cvm-gz01-202202211604348795_系统盘,,,6464.731150793651,,0
11553,57145cd1-bdd0-4557-8d83-6a6999d180a6,ckafka-vvjvgpo4,4.0,8.0,SA2,0,CVM,默认项目,ckafka-vvjvgpo4-cbs,Ckafka_ins-izaq5nd7_1288315818_1,170,1,cbsPremium,2856.707341269841,76.80625762051923,0.0009920634920634,1,219413.0,2016.0,547,infra-message-queue,Ckafka_ins-izaq5nd7_1288315818_1_ckafka-vvjvgpo4-cbs_默认项目,630.0267857142857,63008.54216269841,630.0267857142857,63008.54216269841,0
16788,dd6f0262-0b35-497b-85d9-35431d49862e,angmar19,16.0,64.0,IT5,1,CVM,terraform,angmar,angmar19_系统盘,60,0,cbsPremium,10076.332837301588,36.126734386186165,0.0009920634920634,1,364025.0,2016.0,408,infra-node,terraform_angmar19_系统盘,4969.09375,4969.09375,4969.09375,4969.09375,0
20934,19b0c4b4-2ec2-4ccc-9b12-0e4cd8fb146b,k8s-tx-bj-planck-cluster-prod-node-az72,16.0,32.0,S5,1,CVM,默认项目,k8s-tx-bj-planck-cluster-prod-node-az,k8s-tx-bj-planck-cluster-prod-node-az72_系统盘,50,0,cbsPremium,7932.891369047619,92.86563570937231,0.0009920634920634,1,736693.0,2016.0,562,infra-node,k8s-tx-bj-planck-cluster-prod-node-az72_系统盘_默认项目,152627.37003968254,152627.37003968254,152627.37003968254,152627.37003968254,2
11983,2257ca63-be5c-4d31-b542-469942545f13,ckafka-vvjvgpo4,4.0,8.0,SA2,0,CVM,默认项目,ckafka-vvjvgpo4-cbs,Ckafka_ins-pflie1jh_1659867355_1,170,1,cbsPremium,2288.9231150793653,40.85720458843693,0.0,1,93519.0,2016.0,605,infra-message-queue,Ckafka_ins-pflie1jh_1659867355_1_ckafka-vvjvgpo4-cbs_默认项目,643.8963293650794,,643.8963293650794,,0
22823,28d2a398-55f0-4454-a64f-7da3d792d978,vm-cdwch-ii4dvyho,8.0,32.0,SA2,0,CVM,cdwch,vm-cdwch-ii4dvyho,vm-cdwch-ii4dvyho_数据盘_8,80,1,cbsHSSD,2365.7445436507937,38.58362486557367,0.0009920634920634,1,91279.0,2016.0,437,infra-database,vm-cdwch-ii4dvyho_数据盘_8,1235472.5347222222,1235472.5347222222,234.280753968254,1235472.5347222222,0
