disk_ID,cluster_index,description,business_type
c472b535-e923-455b-a0ec-36122ffebc35,415,tke-master01-test-kd-qq-bj_tke-master0{R:1}-test-kd-qq-bj_数据盘_1,infra-coordination
b94004ae-172d-4e67-a5c4-0b17de4c51c1,704,tke-master01-test-kd-qq-bj_系统盘,dev-test-env
23022635-31cb-4b19-8d93-5115a0717c87,588,tke-master01-test-ty-qq-bj_tke-master0{R:1}-test-ty-qq-bj_数据盘_1,dev-test-env
6f89e1a3-1a7b-4e3b-a895-cc3b3c11f8c2,520,tke-master01-test-ty-qq-bj_系统盘,infra-coordination
19d4a537-8517-4110-9ed7-6521ba435556,538,tke-master03-prod-kd-qq-bj_数据盘_1,infra-node
d5e4cadd-4f7d-4e3a-8983-cf80ac11c36d,589,tke-master03-prod-kd-qq-bj_系统盘,infra-coordination
c99a1b8e-e5b2-46e1-bdfa-1472d8f74b9a,486,tke-miniprogram-test-1_未命名_1,infra-node
60e4ff7d-14ff-41ef-b7d9-5747ddfd066c,487,tke-miniprogram-test-1_未命名_系统盘,dev-test-env
81ffa707-609a-48b3-adb6-7e5c58615f71,656,tke-nginx2_系统盘,infra-node
23d66f6b-b894-4147-adc1-01e841cdc51b,656,tke-node01-prod-kd-qq-bj-07_tke-node0{R:1}-prod-kd-qq-bj-07_数据盘_1,infra-node
2f329c67-c3d4-4b84-a726-ea26da7e9d9c,606,tke-node01-prod-kd-qq-bj-07_系统盘,infra-node
9a987a0c-a81a-4826-aedf-2b4590e97f74,588,tke-node01-prod-ty-qq-bj_tke-node0{R:1}-prod-ty-qq-bj_数据盘_1,infra-node
2de529bb-c98b-4b23-9317-256377c9ab2f,538,tke-node01-prod-ty-qq-bj_系统盘,infra-node
3b177602-d45b-42dc-8ebb-70b902b6e41f,565,tke-node01-test-kd-qq-bj_tke-node0{R:1}-test-kd-qq-bj_数据盘_1,infra-node
7fcce6db-4d21-468c-a5fd-f7e6d2911def,547,tke-node01-test-kd-qq-bj_系统盘,infra-node
6653a274-833b-4279-bbde-963dc3da5cc6,571,tke-node01-test-ty-qq_数据盘_1,infra-node
b7c7a55b-8503-42fa-8d79-a7f5bb2cb2bd,520,tke-node01-test-ty-qq_未命名_1,infra-node
4189656c-a358-40ae-8cf6-3f1604fe9bb7,406,tke-node01-test-ty-qq_未命名_系统盘,infra-node
c447b781-e900-436e-9b54-1b3cd735d489,576,tke-node01-test-ty-qq_系统盘,infra-node
a174d017-f1b6-4837-b9e9-5f631f10971c,698,tke-node03-test-tykj-qq-bj_数据盘_1,infra-node
cd787320-79ef-499e-88c7-6d664a95ca86,569,tke-node03-test-tykj-qq-bj_系统盘,infra-node
aedd8ead-2da1-44bf-96f8-074232b05d3c,704,tke-node04-test-ajnq-qq-bj.1qzyxi6p.0_数据盘_2,infra-node
e5301451-0d9f-42a1-9ad7-50bd8641f146,742,tke-node07-prod-ajnq-qq-bj.kdbjq4zj.5_数据盘_1,infra-node
12c19062-7a8f-4960-bfe5-7c31046a0452,656,tke-node07-test-kd-qq-bj_tke-node0{R:7}-test-kd-qq-bj_DATA_DISK_1,infra-node
0ec3f41a-b80e-4a74-9b03-340e10e40250,656,tke-node09-prod-ty-qq-bj_DATA_DISK_1,infra-node
4b83b797-66ca-4c7f-8939-a73c21769ac1,656,tke-node10-prod-ty-qq-bj_tke-node{R:10}-prod-ty-qq-bj_DATA_DISK_1,infra-node
048bb722-6c01-4795-8881-3c3dc73c48db,697,tke-node21-prod-ty-qq-bj_tke-node{R:21}-prod-ty-qq-bj_数据盘_1,infra-node
cc6ce464-f639-4dcb-a267-9a96a3ba7451,656,tke-node3-test-app.qqfvdg7v.12_数据盘_2,infra-node
23a0b900-8e18-40b1-bde5-e281bec03d45,401,tke-php-uat-worker1_未命名_1,dev-test-env
3e3498ce-72cb-44c7-aabd-0b8db97aed1a,569,tke-php-uat-worker1_未命名_系统盘,infra-node
3147b3f6-96e0-46ff-bf68-90477bd5add1,477,tke-pre-1_系统盘,infra-node
a88c1b61-331d-41d4-9cbc-9d0b2344b5b6,478,tke-prod-1_未命名_系统盘,infra-node
9a75a9fa-2561-4b59-8a96-a4d30bf421cc,532,tke-rgp-product5_数据盘_1,infra-node
59cf39dc-93d9-4531-abe8-303a19337997,529,tke-rgp-product5_系统盘,infra-node
4cb14770-b687-49f6-b03a-e9dbf75dbd5c,563,tke-worker-static_未命名1_系统盘,infra-node
4c22f045-2bc6-4ba0-b469-5eddd6f7a632,605,tke-worker12_worker_系统盘,infra-node
5240ecaa-bd0e-4e1c-b075-34346434811e,408,tke-worker16_未命名3_系统盘,infra-node
9ae4a29b-6bd0-44ef-943b-7ce837a7fd12,604,tke-worker1_worker21_系统盘,infra-node
6344db09-12c2-4593-a7c4-2f2cd9ba6236,532,tke-worker20_系统盘,infra-node
770b3ebf-2ebe-4a63-85b6-050bac4fd64b,578,tke-推荐01_未命名_1,infra-node
8f8a03d1-0368-4da4-ae04-4947dfaf1b9c,565,tke-推荐01_未命名_系统盘,infra-node
a0beb9ab-34d5-455d-9514-e0ac6c32a9b9,748,tke02-node_未命名_系统盘,infra-node
59ea7215-9d92-4af2-977f-964783a8fe8c,564,tke2-master-13_基础设施_未命名_系统盘,infra-coordination
32183964-565a-4ee7-b85e-0db51f055e18,565,tke_2022_1_系统盘,infra-node
06d88913-f537-408e-9bf6-66f4b152ab9b,656,tke_cls-00jvz5cn_worker1_tke_cls-00jvz5cn_worker_数据盘_1,infra-node
bfc0049b-0d8c-4f6d-aa0f-ead1cc7ef040,538,tke_cls-00jvz5cn_worker1_系统盘,infra-node
196cd2ab-23c8-4a7b-bd1b-97a950ff4ddf,560,tke_cls-0dmy69az_worker_系统盘,infra-node
c5c36277-1598-4368-989b-b92c02cad395,456,tke_cls-0hbpo87l_worker_数据盘_1,infra-node
c2669c0f-8193-48da-b1d6-fa1775059f6f,578,tke_cls-0hms8p2p_worker1_tke_cls-0hms8p2p_worker_数据盘_1,infra-node
206e335a-eee3-4f85-abf1-713bf26a4660,547,tke_cls-0hms8p2p_worker1_系统盘,infra-node
2357bd2b-d52f-4ddd-91be-319221b3ddfe,519,tke_cls-0k9iwb8f_worker_系统盘,infra-node
98d7b483-372d-4f91-a8eb-c93e2e8690f3,742,tke_cls-0l31v16j_worker00_未命名_系统盘,infra-node
20f475ed-f7a1-42ce-8082-70f579379014,567,tke_cls-0l31v16j_worker1_系统盘,infra-node
7f51b2f8-3ed0-4f5e-8acd-b94eb061a055,563,tke_cls-0sz2ayqf_worker10_tke_cls-0sz2ayqf_worker_数据盘_1,infra-node
4f42bddb-f76c-4835-9f81-19a8f7d33f3a,576,tke_cls-0sz2ayqf_worker10_系统盘,infra-node
6b1891c1-6df9-4836-8083-9f37a44ebb4a,476,tke_cls-14r4qrlj_worker_系统盘,infra-node
3f60e915-6857-429a-ac65-46412d61accf,456,tke_cls-1cm1f1w7_master_etcd1_系统盘,infra-coordination
2bfbb9b4-a5ca-4afb-b9b6-aa84470f220d,478,tke_cls-1jc2c3eb_worker_系统盘,infra-node
feeedefc-253a-49ee-9313-43f7ec5159eb,578,tke_cls-1krodl7b_worker1_tke_cls-1krodl7b_worker_数据盘_1,infra-node
3a7ace30-2ad0-45b6-bab4-89a3966593f1,486,tke_cls-1krodl7b_worker1_系统盘,infra-node
639062dc-d5bc-47ed-bad1-c0fc98d01c29,520,tke_cls-1o7hfvz3_worker1_系统盘,infra-node
0ffd03fa-a7e8-4c01-93a0-a134e95fc91a,704,tke_cls-1opru6ov_worker1_数据盘_1_运维部,infra-node
273fd5ae-b1f2-425c-bfbd-3af999eaa8cb,686,tke_cls-1opru6ov_worker_系统盘_运维部,infra-node
658f7604-a878-4c58-8e6f-eaf35d83e718,609,tke_cls-20ljsvpz_worker1_系统盘,infra-node
0520fbee-68a5-4829-a762-2a27cc96b0ce,604,tke_cls-20ljsvpz_worker_数据盘_1,infra-node
96ba095f-d112-46d7-92c4-0b10987bee96,576,tke_cls-20ljsvpz_worker_系统盘,infra-node
4b762106-9fca-48d2-b333-9c3e5ad73cac,511,tke_cls-2axgr0oh_worker_系统盘,infra-node
29716539-30f3-4513-bf95-3d42d8204509,605,tke_cls-2flmoxp1_worker_系统盘,infra-node
35d50e0c-dc18-4c47-9aef-da0f7ea545fd,413,tke_cls-2nhjmvm9_worker1_系统盘,infra-node
05b099d9-083e-4f64-84ab-2a68d42da9c2,736,tke_cls-2nhjmvm9_worker_系统盘,infra-node
d2093ccf-1c77-4d89-a2ea-319f22068b85,413,tke_cls-2s95rtf5_worker_数据盘_1,infra-node
baed4004-3bbe-49b0-bd41-b0cb85407be4,456,tke_cls-2s95rtf5_worker_系统盘,infra-node
49cff7bc-b3fc-4df8-adc7-88ea90ccae91,546,tke_cls-339cq585_worker_系统盘,infra-node
46163f81-2a75-43fc-a051-53b4464d3700,570,tke_cls-33t83fgf_worker_系统盘,infra-node
30f88f4d-3f4e-40ea-9c19-45f7dce9deb9,742,tke_cls-3is84fa5_worker_系统盘,infra-node
8bb4e0ec-92ad-4168-a1cc-469835b8f82f,748,tke_cls-3k4h6svp_worker_系统盘,infra-node
f2037a6e-1040-42ed-a358-5e28f7ea22fc,650,tke_cls-3nb8sevp_worker1_数据盘_1,infra-node
4ab1982b-d5c3-40bb-b494-0a664f418072,588,tke_cls-3nb8sevp_worker1_系统盘,infra-node
8664d312-bd3e-45ee-b76c-487e162b8328,486,tke_cls-3nk83mvx_worker1_tke_cls-3nk83mvx_worker_数据盘_1,infra-node
b5018575-e0bb-47be-9f87-de74e04a3c85,577,tke_cls-3nk83mvx_worker1_数据盘_1,infra-node
b9215b31-8f68-4be0-b4d2-220b63869dd3,401,tke_cls-3nk83mvx_worker1_系统盘,infra-node
1987d8f9-c7d0-4866-8402-8aa24c6a2675,476,tke_cls-3nk83mvx_worker_10_数据盘_1,infra-node
b586ab62-d360-46e5-affd-836135131d54,408,tke_cls-3nk83mvx_worker_10_系统盘,infra-node
14106284-7917-4f84-b524-c946c7f7aaa5,606,tke_cls-3nk83mvx_worker__数据盘_1,infra-node
7298b1c2-031f-4ecf-955b-c06500d996ae,414,tke_cls-3nk83mvx_worker__系统盘,infra-node
bda826ac-3c08-4807-89c1-bf9998b2e717,546,tke_cls-3rntxkt1_worker_系统盘,infra-node
7e96f519-9353-4c82-a758-9873fcb6ac23,698,tke_cls-3ro7o28r_worker_系统盘,infra-node
85ae0dd2-b934-4e73-8475-8aacba4e8af2,406,tke_cls-3uwzth3v_worker1_tke_cls-3uwzth3v_worker_数据盘_1,infra-node
e27dd0c1-7330-4bd0-b1f5-66ea0f7ce39f,414,tke_cls-3uwzth3v_worker1_系统盘,infra-node
5f740791-d27a-4280-bd5e-c947ae86c8a2,437,tke_cls-3vn2lu9d_worker_系统盘,infra-node
1d2dd8d4-0eff-4006-b85d-a5deec2eaddd,521,tke_cls-3yt7v727_worker1_数据盘_1,infra-node
fcecb910-0b07-4748-840c-09086b71f173,742,tke_cls-3yt7v727_worker1_系统盘,infra-node
ee31e723-731c-44ee-b247-125e8a54662b,656,tke_cls-43j28lsn_worker_数据盘_1,infra-node
bf443211-dd25-4c17-a14e-dace891c4fcd,415,tke_cls-43j28lsn_worker_系统盘,infra-node
98074709-a9ca-4a85-a1f2-4807bfdae071,752,tke_cls-4hv5bl4t_worker_系统盘,infra-node
a802c102-d31a-4367-8c06-d42b7d34bacd,697,tke_cls-4i1wvdxb_worker_系统盘,infra-node
7ce21315-6d01-43a7-8d7a-1a8e77461337,698,tke_cls-4m10ezof_worker_系统盘,infra-node
27233958-daa7-4aa0-a817-5def4eb65e42,565,tke_cls-55tm6b9z_worker_系统盘,infra-node
7acf3567-b47a-4063-946c-c082f16dd940,546,tke_cls-5ijy5ghr_worker10_数据盘_1,infra-node
c89d2090-0d59-4e89-a023-7756d709c0a5,511,tke_cls-5ijy5ghr_worker10_系统盘,infra-node
5edca210-fd0e-423c-8e93-effc529d50aa,704,tke_cls-5ijy5ghr_worker_数据盘_1,infra-node
a3977b3e-6b3b-483c-bcb2-69445cf6c473,704,tke_cls-5ijy5ghr_worker_系统盘,infra-node
52898468-b4bb-4477-b365-3a6838c0b229,563,tke_cls-5n336ybh_worker_系统盘,infra-node
810e87e8-d5a1-4ef3-8420-a3d6b4b4402b,685,tke_cls-6a7ytmf3_worker1_系统盘,infra-node
4d943611-2349-47e0-b6d9-01e33c918660,561,tke_cls-6dfgslzz_worker_系统盘,infra-node
875cef0c-4055-4ac4-ab6b-191c442a69fe,568,tke_cls-6e7owjjx_worker_系统盘,infra-node
f343c7cb-a131-45fc-943e-0889d77f5210,414,tke_cls-6p2gyanr_master_etcd_系统盘,infra-coordination
a5f0c7e8-e2f9-4fee-b887-d3a40d68df0e,511,tke_cls-6wpl2s9f_worker_系统盘_运维部,infra-node
c7f1a426-dbf1-4f40-8c9a-02ef1c59c297,561,tke_cls-715gxjgx_worker1_系统盘,infra-node
d48d8636-a52f-4721-8356-a3556bc21956,456,tke_cls-722nng7x_worker_系统盘,infra-node
65db4f85-7df3-42cf-b592-0ff716d5c09b,771,tke_cls-75i0t49n_worker_系统盘,infra-node
8a2793d2-71db-42eb-9436-63bb5dd06ac5,458,tke_cls-75qqlf6d_master_etcd1_系统盘,infra-coordination
c96f06e5-921e-43a4-94da-802000ff3f3d,566,tke_cls-79qggro7_worker1_tke_cls-79qggro7_worker_数据盘_1,infra-node
9de38624-a07c-4652-8070-841a217b1629,560,tke_cls-79qggro7_worker1_系统盘,infra-node
f5ff7590-77ec-4257-816c-681e8fc03588,752,tke_cls-7dynfgib_worker1_数据盘_1,infra-node
eb5504be-b686-40b0-8f63-3187a1cef0cb,752,tke_cls-7dynfgib_worker3_tke_cls-7dynfgib_worker_数据盘_1,infra-node
48c38ff7-1cb1-448a-897e-0981b2b3d547,437,tke_cls-7dynfgib_worker_数据盘_1,infra-node
c5727a76-d177-427e-9bad-f95f070748b1,748,tke_cls-7dynfgib_worker_数据盘_1_默认项目,infra-node
aeda545e-d709-4813-848a-94bc958f2358,656,tke_cls-7dynfgib_worker_系统盘,infra-node
16edabb3-435a-45b2-aead-b1b0a9bfb883,521,tke_cls-7hvgeehf_worker_系统盘,infra-node
da1199a5-0151-4511-8a1a-da05b3ae59dd,414,tke_cls-7o9xbuih_worker1_tke_cls-7o9xbuih_worker_数据盘_1,infra-node
52738379-22d9-4fc8-8add-f40a7aab9a9a,563,tke_cls-7o9xbuih_worker1_系统盘,infra-node
4e1aa0b9-d148-483a-add7-766da4417b92,517,tke_cls-7pacno9j_worker_系统盘,infra-node
4e08533f-dee1-41c8-bb29-fdf72b98ad27,561,tke_cls-84m1xiil_worker10_tke_cls-84m1xiil_worker_数据盘_1,infra-node
770b387b-21aa-4262-ad0d-83cd0d73c770,476,tke_cls-84m1xiil_worker10_系统盘,infra-node
d5e62ec9-0b27-4e52-825f-1487fa5a77d3,748,tke_cls-85u04sfn_master_etcd1_系统盘,infra-coordination
921f0d17-0ca6-413d-ac97-8815ffb798f5,400,tke_cls-85u04sfn_worker1_系统盘,infra-node
053e8984-1135-43b5-a159-df9d4ead6738,538,tke_cls-88qrq8ib_master_etcd1_系统盘,infra-coordination
a2c08f56-464c-4e94-b5ea-6fbd5f00d583,405,tke_cls-88qrq8ib_worker1_系统盘,infra-node
035990a2-66c1-4c3a-9b59-29b5bdf4297e,697,tke_cls-8hmdjpsp_worker_系统盘,infra-node
485d7832-c62f-4ed3-93f7-72777823e553,650,tke_cls-8otj3k9h_worker_系统盘,infra-node
74184307-2fad-4063-8e56-d8ef4ba3de29,736,tke_cls-8oukc1gf_worker_系统盘,infra-node
ca2113e1-cb8e-481e-8181-ffafc46d43d7,566,tke_cls-8rs6o57b_worker1_系统盘,infra-node
36561723-e7a6-41ff-8a70-72a1fd1876f3,401,tke_cls-8w7v6hrn_worker_系统盘_txy-bigdata-hadoop-k8s-node02.talbrain.100tal.com,infra-node
746118f5-3376-47bd-b166-261b1f557a5e,408,tke_cls-916jflbx_worker_数据盘_1,infra-node
4fbb86a6-7f1f-4d2f-a93f-2877448ff97f,589,tke_cls-916jflbx_worker_系统盘,infra-node
1a9dd9b0-a8e3-4aee-8825-0967999bb91d,562,tke_cls-91deqkhj_worker_系统盘,infra-node
88adec2a-6a2b-42a6-acbd-42eb0b2d29e1,486,tke_cls-9bgpvjdn_worker1_数据盘_1,infra-node
eb1605ad-20ca-47f7-bec2-280d979190c7,547,tke_cls-9bgpvjdn_worker1_系统盘,infra-node
0261fd56-7300-4a4f-9f29-7e27aef15bb9,564,tke_cls-9bzp5za5_worker_系统盘,infra-node
99bc01b7-098d-463b-b5a2-167f58223860,546,tke_cls-9t0avebj_worker_数据盘_1_商户平台-容器服务-计算节点-cvm-sit-172.27.136.167,infra-node
0fa034bd-ee2b-4c2d-8093-0a5d59b2445b,605,tke_cls-9t0avebj_worker_系统盘_商户平台-容器服务-计算节点-cvm-sit-172.27.136.167,infra-node
7e52e9f9-5333-43fa-8dbb-f1cbd7ca6073,704,tke_cls-a07iofy7_worker1_系统盘,infra-node
a2c25a3b-b564-44f3-8ded-70c27df5f365,748,tke_cls-a8058w9f_worker_系统盘,infra-node
07d96faf-81c7-433b-a8a1-c5d3e009c1fc,566,tke_cls-aazeos2f_worker_系统盘,infra-node
2d8fcf17-50a3-4d34-8b4e-f488b4a88113,752,tke_cls-abxt97dj_worker_系统盘_运维部,infra-node
e27e1317-3ee5-4e80-9ec4-b6706ca96569,650,tke_cls-acq23rmj_worker_系统盘,infra-node
b910aaa6-cc44-4f53-9bea-e884b9f8f5f8,518,tke_cls-avptvsev_worker4_数据盘_1,infra-node
885b0076-c058-41d5-ad62-174da1311d09,413,tke_cls-avptvsev_worker_数据盘_1,infra-node
19613c7c-d198-4785-883f-941e858e0d72,529,tke_cls-avptvsev_worker_系统盘,infra-node
fd19c078-b5af-4008-923d-c679c9773c99,650,tke_cls-aw5sh2tx_worker_系统盘,infra-node
282203a3-d4e2-4a11-873d-2f1717ed6618,562,tke_cls-b89us87t_worker10_tke_cls-b89us87t_worker_数据盘_1,infra-node
b5b25854-3798-49e3-8dc0-cfdd866cec87,529,tke_cls-b89us87t_worker10_系统盘,infra-node
5676e0b8-7000-4682-903c-b57ed20bb9dd,538,tke_cls-b89us87t_worker3_tke_cls-b89us87t_worker_DATA_DISK_1,infra-node
05629a5a-e1dc-4770-8512-608981c339b6,685,tke_cls-bf5crky9_worker_系统盘,infra-node
12738e18-b708-434d-9977-240d5e8dd0d3,568,tke_cls-bfote3mn_worker_系统盘,infra-node
99812017-a457-4c5e-8133-a2f2f8275384,589,tke_cls-bmayzktt_worker1_数据盘_1_运维部,infra-node
79b8e0b4-1b35-45df-871a-e71b38e9b51d,566,tke_cls-bmayzktt_worker2_系统盘_运维部,infra-node
85482ec7-a1bf-4c96-8e5a-7a3ea5728f09,564,tke_cls-bmayzktt_worker_数据盘_1_运维部,infra-node
2e5f3918-e212-49dd-b7c1-7b7cf677c2d1,436,tke_cls-bmayzktt_worker_系统盘_运维部,infra-node
a25b6f2c-3075-4a54-a54d-e3595ebbcbd1,520,tke_cls-bqigrqfn_worker_系统盘,infra-node
44cd72e2-2781-4775-b907-43e0562322c8,452,tke_cls-buptwz31_worker_数据盘_1,infra-node
80de541d-1c7d-4e54-a4ba-1817b2245430,478,tke_cls-buptwz31_worker_系统盘,infra-node
855fc630-6eea-4574-ba64-f5683878a199,752,tke_cls-c25g7gdx_worker_系统盘,infra-node
850b20c6-ac19-47e5-aed7-675c65c2ecf2,605,tke_cls-chy7femv_worker1-online_tke_cls-chy7femv_worker1_数据盘_1,infra-node
0726a7af-61cc-4be0-8d49-225203286f1e,577,tke_cls-chy7femv_worker1-online_tke_cls-chy7femv_worker1_系统盘,infra-node
7b3a0960-769e-4585-a9bd-e4fb84e79d0c,570,tke_cls-chy7femv_worker1-online_tke_cls-chy7femv_worker_数据盘_1,infra-node
9d6605e2-e031-4962-b8ec-0451bf2dc144,568,tke_cls-cih5gxw7_worker_数据盘_1,infra-node
83275375-8a21-4e91-9e59-58859896838b,561,tke_cls-cih5gxw7_worker_系统盘,infra-node
90148bbc-39d7-4f95-ae88-1ead2dad09bd,567,tke_cls-cqrqdmd1_worker_系统盘,infra-node
292c4c65-2e05-4ba9-ab4f-93a92834aab9,406,tke_cls-d1lr22kz_worker1_系统盘,infra-node
4cfa6e11-726a-43d8-a2ff-a1389545819c,413,tke_cls-d2waj0d9_master_etcd1_系统盘,infra-coordination
6898387c-f90c-479c-bab2-ef71fc7cbbe8,605,tke_cls-d2waj0d9_worker1_系统盘,infra-node
58c4b365-cffa-4268-9c70-ebadb713252b,756,tke_cls-d3dirfpz_worker_系统盘,infra-node
5508bf22-f251-4b3a-9906-23d311b8a743,520,tke_cls-da09cq63_worker_系统盘_长期_勿删,infra-node
4e914d8b-e879-4ec5-91b7-1028c5e542f2,567,tke_cls-da1bnyd3_master_etcd1_系统盘,infra-coordination
75bcc50c-7008-43ed-8a0e-6a6a12ffc889,564,tke_cls-dpk1ffgb_worker_系统盘,infra-node
90bce7f9-e2bb-4ec2-903f-3a3cad80150c,405,tke_cls-dx8hpk0p_worker_数据盘_1,infra-node
f2fcabc7-2922-4aca-94a4-ebf7d24baea1,604,tke_cls-dx8hpk0p_worker_系统盘,infra-node
8149e437-0341-4aef-9854-f8cbf189b9c5,476,tke_cls-dxic85zl_worker_系统盘,infra-node
6fc69b23-5bc6-4619-adbd-6351da878a37,604,tke_cls-eeqxqdxv_worker10_系统盘,infra-node
9e00af17-f405-4146-ba89-f17c133ebf4e,486,tke_cls-eeqxqdxv_worker1_tke_cls-eeqxqdxv_worker_DATA_DISK_1,infra-node
af63e260-4779-4f21-b795-09f69477a5eb,413,tke_cls-eeqxqdxv_worker1_tke_cls-eeqxqdxv_worker_数据盘_1,infra-node
c1b16166-b3e9-432a-ab4f-1b74620f45e8,686,tke_cls-eerzzj0x_master_etcd1_系统盘,infra-coordination
bcaaeb2d-0087-4c9b-b872-9b825539685c,401,tke_cls-eerzzj0x_worker1_系统盘,infra-node
4c0b00d8-9a47-4688-8bc2-01944633d04f,562,tke_cls-eh6h3tej_worker_系统盘,infra-node
d2c86ecf-07fe-4fa8-926b-fea70fe25611,511,tke_cls-ei7n4lh3_worker1_SYSTEM_DISK,infra-node
a155fcd8-69d7-4259-aadb-b8ecf4c721d0,685,tke_cls-eqkdvkk7_worker1_系统盘,infra-node
0bd46219-be4f-43fa-bbe3-a118d5629647,560,tke_cls-ewr0i52r_worker_系统盘,infra-node
0b6393c8-5535-49bb-a8b8-fd55e133d8ce,458,tke_cls-f54ysdpx_worker_系统盘,infra-node
b26aca82-90d4-4d53-a414-40b2f5b82f83,569,tke_cls-fa2g4yd1_worker_系统盘,infra-node
65ef2b48-4c24-4ae6-ba6e-b686c444beef,562,tke_cls-feb5mpp1_worker5_未命名_1,infra-node
ed666a96-edc2-4d15-b987-19fe8a4a3bf2,487,tke_cls-feb5mpp1_worker5_未命名_系统盘,infra-node
0b006e9e-cbca-4fbb-bba1-4c9448ec1af6,546,tke_cls-feb5mpp1_worker_数据盘_1,infra-node
f6374710-067c-46fc-9667-4f5b0b9d5ba7,487,tke_cls-feb5mpp1_worker_系统盘,infra-node
ad98794e-4faf-47f3-a005-7421adea73ab,704,tke_cls-fwb9sas9_worker1_数据盘_1,infra-node
bd85913a-295e-490c-a674-85f033ef1060,538,tke_cls-fwb9sas9_worker1_系统盘,infra-node
2e5220a0-41fe-43e4-bf28-389020af52e5,568,tke_cls-fwjmr69n_master_etcd1_系统盘,infra-coordination
a5e56494-ab98-4dbd-968d-aea9d0b09c49,520,tke_cls-fwrzd7hv_master_etcd1_系统盘,infra-coordination
15e0253e-f982-4cdc-a214-636f3c37363e,406,tke_cls-g07qctgb_worker1_系统盘,infra-node
7c4cb12d-71cb-44f2-b7f8-0ae11b2ecbf7,752,tke_cls-g5n2e2m3_worker_系统盘,infra-node
f3042481-0e77-42fc-9562-a94079e437bf,752,tke_cls-ggpg9nrl_worker_系统盘_测试环境,infra-node
9dc0a96b-fe6f-4cec-be4f-d33fb572791b,413,tke_cls-gscb83fj_worker_系统盘,infra-node
97c910d7-4fd4-4191-8f62-b4508e191f99,415,tke_cls-gskqmrjr_worker1_系统盘_生产环境,infra-node
7d12ca4d-7a50-47bf-82f5-aec33e670020,437,tke_cls-gzz2f3r1_worker_系统盘,infra-node
98c91bbb-7ec0-4219-bd7b-c02b6cdee6b7,735,tke_cls-h53yqoxn_worker_系统盘,infra-node
abaf4d01-8b0f-4211-9995-f467e1c6a849,662,tke_cls-hkviyg41_worker_系统盘,infra-node
b57769dd-5985-4d33-8a6e-646d961fa71d,520,tke_cls-home9kk3_master_etcd1_系统盘,infra-coordination
968ad15a-e413-41aa-b776-8f406ab3b2cc,518,tke_cls-hp2mxfip_worker1_数据盘_1,infra-node
01993c78-9276-4cf9-80fe-2833a429b92a,413,tke_cls-hp2mxfip_worker1_系统盘,infra-node
0574459a-de08-44f4-a14f-2433657ee026,606,tke_cls-hwbz7mux_worker_系统盘,infra-node
4f34fd88-4359-4fae-acb8-3fc589bdf1c0,511,tke_cls-ibbahb2t_worker_数据盘_1,infra-node
cc2a4c45-deb9-4e7c-b1c7-6c42af3610f2,486,tke_cls-ibbahb2t_worker_系统盘,infra-node
f6b13c36-3a47-4bf3-958b-922cd558a76b,736,tke_cls-ibid3ndh_worker_系统盘,infra-node
0ae7517d-0ea0-49b1-a38b-504ad1272398,698,tke_cls-iclg6455_worker1_系统盘_运维部,infra-node
16dac093-c000-470b-b04b-0bc0637e51b6,517,tke_cls-iclg6455_worker_系统盘_运维部,infra-node
c9cea912-b121-4eed-b219-dc221f1e4026,562,tke_cls-ivr11l7d_worker_系统盘,infra-node
0989d672-6252-453b-96f2-a0c0028b62d8,452,tke_cls-iwbipxq5_worker1_tke_cls-iwbipxq5_worker_数据盘_1,infra-node
027483b7-174c-4a5e-93aa-a22245981f6b,405,tke_cls-iwbipxq5_worker1_系统盘,infra-node
5da9273f-aa79-432e-be43-965a671084a9,456,tke_cls-iwbipxq5_worker3_未命名_1,infra-node
0df2a3e5-a8a5-410a-9462-57b6313fe7f9,477,tke_cls-iz7unagt_worker_系统盘_北京研发容器Worker,infra-node
314b3bbb-87c0-44b7-8617-16dd62ff0257,674,tke_cls-izanjvob_worker1_系统盘,infra-node
6c72b47c-394a-433d-a963-5b5ea2fb6206,589,tke_cls-j01bkk6v_worker_系统盘,infra-node
1f36f32b-b8cb-4f5c-9d3a-df44c213708d,400,tke_cls-j360fvq3_worker_系统盘,infra-node
05f8d66c-d0bf-4082-a2bd-4cfcc7951807,578,tke_cls-j3xnwjkp_worker1_tke_cls-j3xnwjkp_worker_数据盘_1,infra-node
7f45f42f-51ec-4fb1-a511-e8df22b9d460,605,tke_cls-j3xnwjkp_worker1_系统盘,infra-node
aeed2784-aa73-4afb-82ad-b1593bd4f073,656,tke_cls-j467wktx_worker_系统盘,infra-node
8a1f19a9-b21c-4c20-b430-ae12b027d83e,547,tke_cls-jb29obgb_worker_数据盘_1,infra-node
85ee1265-14a4-4e10-9b96-8284fd5085ea,561,tke_cls-jb29obgb_worker_系统盘,infra-node
ed441613-76f6-40e6-b74a-8155a5e8389e,520,tke_cls-jjglsvav_worker_系统盘,infra-node
5f3d4437-dbf9-4af5-8974-cd53d4d0b14e,610,tke_cls-jo3j8upd_worker1_tke_cls-jo3j8upd_worker_数据盘_1,infra-node
e326ed8a-89ee-4d2e-ad1b-523342c2c7f5,406,tke_cls-jo3j8upd_worker1_系统盘,infra-node
373c702f-3c3b-4743-886d-035c5042a967,748,tke_cls-jrmq7n2x_worker_系统盘,infra-node
6535b937-afbe-453e-aa78-66f15deebbbe,698,tke_cls-js1rn54n_worker_SYSTEM_DISK,infra-node
